query;name;rubrics;address;phones;whatsapp_candidate;whatsapp_confirmed;email;website;socials;rating;review_count;lat;lon;id
автосервис;Allur, официальный дилер Kia;Легковой автосервис, Продажа легковых автомобилей, Запчасти для легковых автомобилей, Шины и диски, Компьютерная диагностика автомобилей, Обслуживание автомобильных климатических систем, Ремонт АКПП, Ремонт стартеров и генераторов, Ремонт ходовой части автомобиля, Ремонт электронных систем авто, Замена масла;проспект Суюнбая, 159а;+77750964843;+77023205522;yes;info@allur.kz;http://allursuyunbaya.kia.com.kz/;instagram:https://instagram.com/kia.allur.suynbaya facebook:https://facebook.com/Kiaallursuynbaya whatsapp:https://wa.me/77023205522 telegram:https://t.me/allur_auto;4.8;1366;43.29665;76.949221;70000001049695959_76Efw11578G23H83014GGG0Gtupunk73G6G505A80AB798A6wpqt545B4J1A3G7G1JGC271Jl4l4uv7B884A101336AH4BJ2HHGJH1IB154ie
автосервис;Jaguar Land Rover Astana Motors, автосалон;Легковой автосервис, Продажа легковых автомобилей, Запчасти для легковых автомобилей, Автоаксессуары, Шины и диски, Автохимия, Ремонт ходовой части автомобиля;проспект Аль-Фараби, 115;+77750970710 +77750967511;+77073531919;yes;reception@jlr-almaty.kz;http://landrover.astana-motors.kz;instagram:https://instagram.com/jaguar_landrover_almaty facebook:https://facebook.com/jlralmaty whatsapp:https://wa.me/77073531919;5;143;43.199199;76.899774;70000001029659359_76Efw11578G23H83014GGG0Gtupunk73G6G505A80AB75C46wpqt545B4J1A3G7G1JGC271Jl4l4uv7B884A101334AH4CJ2HHGJH1IB15458
автосервис;Автосервис, ИП Шин;Легковой автосервис, Ремонт АКПП, Ремонт МКПП, Компьютерная диагностика автомобилей, Ремонт ходовой части автомобиля, Ремонт стартеров и генераторов, Ремонт электронных систем авто, Обслуживание автомобильных климатических систем, Ремонт инжекторов, Замена масла, Ремонт бензиновых двигателей, Ремонт дизельных двигателей, Выездной автосервис;проспект Турара Рыскулова, 139в/3;+77750719059 +77760324783 +77477111095;+77750719059;yes;;;whatsapp:https://wa.me/77750719059 whatsapp:https://wa.me/77760324783;4.9;17;43.25517;76.83906;70000001092024573_76Efw11578G23H83014GGG0Gtupunk73G6G505A80A412768wpqt545B4J1A3G7G1JGC271Jl4l4uv7B884A10133B4H53J2HHGJH1IB15453
автосервис;Subaru Pro service, автосервис;Легковой автосервис, Ремонт бензиновых двигателей, Ремонт ходовой части автомобиля, Замена масла, Запчасти для легковых автомобилей, Компьютерная диагностика автомобилей, Обслуживание автомобильных климатических систем, Ремонт стартеров и генераторов;улица Жангельдина, 193г/1;+77075840208;+77075840208;yes;;;instagram:https://instagram.com/subaru_pro_service.kz whatsapp:https://wa.me/77075840208;5;77;43.293596;76.954785;70000001042972416_76Efw11578G23H83014GGG0Gtupunk73G6G505A80A4A7552wpqt545B4J1A3G7G1JGC271Jl4l4uv7B884A1013367H54J2HHGJH1IB1546A
автосервис;Nur_pdr_service, автосервис;Легковой автосервис, Детейлинг, Кузовной ремонт, Шиномонтаж, Обслуживание автомобильных климатических систем, Ремонт бензиновых двигателей, Ремонт АКПП, Сварочные работы, Ремонт ходовой части автомобиля, Установка и ремонт автооптики, Хранение шин, Ремонт электронных систем авто, Ремонт выхлопных систем, Компьютерная диагностика автомобилей, Установка и ремонт автостёкол;микрорайон Мамыр-4, 1а/4;+77071497584;+77071497584;yes;;;instagram:https://instagram.com/nur_auto_service whatsapp:https://wa.me/77071497584;4.9;85;43.21736;76.84278;70000001075075181_76Efw11578G23H83014GGG0Gtupunk73G6G505A80A717829wpqt545B4J1A3G7G1JGC271Jl4l4uv7B884A1013392H55J2HHGJH1IB154Ce
автосервис;Транс Стартер Казахстан, компания по ремонту и продаже стартеров и генераторов;Легковой автосервис, Запчасти для легковых автомобилей, Запчасти для грузовых авто, Запчасти для спецтехники, Запчасти к сельхозтехнике, Ремонт стартеров и генераторов, Обслуживание автомобильных климатических систем;проспект Суюнбая, 407;+77750074173;+77051907880;yes;kz@tstarter.ru;http://alm.tstarter.kz/?utm_source=2gis_alm&utm_medium=buttom&utm_campaign=promo;whatsapp:https://wa.me/77051907880;5;210;43.344817;76.967989;70000001099712210_76Efw11578G23H83014GGG0Gtupunk73G6G505A80AB81532wpqt545B4J1A3G7G1JGC271Jl4l4uv7B884A10133B1H56J2HHGJH1IB154Bg
автосервис;Mobil 1 Center, пункт замены масла;Легковой автосервис, Замена масла, Ремонт ходовой части автомобиля, Автохимия, Шиномонтаж, Ремонт инжекторов, Компьютерная диагностика автомобилей, Ремонт бензиновых двигателей, Обслуживание автомобильных климатических систем;улица Ырысты, 14/1;+77053336066 +77058333300;+77053336066;yes;akt01@kulanoil.kz reception@kulanoil.kz sales@kulanoil.kz;http://adkulan.kz http://kulanoil.kz;instagram:https://instagram.com/mobil1kz whatsapp:https://wa.me/77053336066;4.9;127;43.264197;76.857535;70000001062403728_76Efw11578G23H83014GGG0Gtupunk73G6G505A80A450683wpqt545B4J1A3G7G1JGC271Jl4l4uv7B884A1013389H57J2HHGJH1IB1547g
автосервис;Geely Suyunbaya;Легковой автосервис, Продажа легковых автомобилей, Автоаксессуары, Детейлинг, Ремонт ходовой части автомобиля;проспект Суюнбая, 243;+77010063751 +77777470614 +77770887717 +77715530370;+77770087705;yes;info@geely-almaty.kz;http://geely-almaty.kz;instagram:https://instagram.com/geely_almaty whatsapp:https://wa.me/77770087705 whatsapp:https://wa.me/77770887728 telegram:https://t.me/geely_kazakhstan_com;4.8;357;43.319192;76.958118;70000001066931378_76Efw11578G23H83014GGG0Gtupunk73G6G505A80A8A3448wpqt545B4J1A3G7G1JGC271Jl4l4uv7B884A1013389H58J2HHGJH1IB154C5
автосервис;Service Kentoff, автосервис;Легковой автосервис, Замена масла, Автоаксессуары, Ремонт ходовой части автомобиля, Автохимия, Компьютерная диагностика автомобилей, Ремонт электронных систем авто, Запчасти для легковых автомобилей, Ремонт инжекторов;улица Енбек, 63;+77772722190;+77772722190;yes;srvkentoff@gmail.com;;instagram:https://instagram.com/service.kentoff whatsapp:https://wa.me/77772722190;4.8;172;43.206389;76.804206;70000001080184363_76Efw11578G23H83014GGG0Gtupunk73G6G505A80A228747wpqt545B4J1A3G7G1JGC271Jl4l4uv7B884A10133A4H59J2HHGJH1IB154C2
автосервис;Голубая звезда Казахстана, автосервис;Легковой автосервис, Развал-схождение, Кузовной ремонт, Грузовой автосервис, Шиномонтаж, Ремонт бензиновых двигателей, Ремонт дизельных двигателей, Ремонт выхлопных систем, Отогрев автомобилей, Ремонт стартеров и генераторов, Ремонт электронных систем авто, Обслуживание автомобильных климатических систем, Ремонт инжекторов, Замена масла, Установка и ремонт автостёкол;Стасова улица, 102;+77272256424 +77020750640 +78000806424;+77719902281;yes;info@mercedes-benz.com.kz;http://www.mercedes-benz.com.kz;instagram:https://instagram.com/mercedesbenz.almaty facebook:https://facebook.com/BlueStarofKazakhstan whatsapp:https://wa.me/77719902281;4.9;65;43.321893;76.958055;9429940000917328_76Efw11578G23HA72AIGG0GGtupunk73G6G505A80AB27639wpqt545B4J1A3G7G1J9364G5l4l4uv7B884AA41232H58J4HHHGJ2GB25293
